# Time           	Tmin             	at location      	Tmax             	at location      	Tmean            	TstDev           	Tsolid_zonemin   	at location      	Tsolid_zonemax   	at location      	Tsolid_zonemean  	Tsolid_zonestDev 
1                3.0291111757e+02 ( 7.6031490813e-02 2.3968527467e-02 1.6223770540e-02 ) 6.0180138867e+02 ( 1.3750410887e-02 1.3750410887e-02 1.2500316184e-03 ) 3.3637138037e+02 3.4294991737e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0010950109e+02 ( 8.8749660922e-02 1.1250341861e-02 1.2499217348e-03 ) 3.0002146518e+02 4.2160332943e-02 
2                3.0675637857e+02 ( 2.9173739535e-02 3.6269071444e-02 3.9559530588e-03 ) 7.6036939215e+02 ( 8.6249605878e-02 1.6250468906e-02 1.2500141883e-03 ) 3.6820203615e+02 5.3906851870e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0022192727e+02 ( 1.1250341857e-02 1.1250341931e-02 1.2499217911e-03 ) 3.0004301094e+02 8.4481270966e-02 
3                3.1373671300e+02 ( 3.3808985718e-02 2.4014153363e-02 6.3984538815e-03 ) 7.7573251517e+02 ( 9.1284204842e-02 4.6250000671e-02 1.2853340938e-03 ) 3.9456678570e+02 6.0197548077e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0033521192e+02 ( 1.3750410887e-02 1.3750410887e-02 1.2500316184e-03 ) 3.0006463158e+02 1.2695054097e-01 
4                3.2300620985e+02 ( 2.4107672797e-02 2.8899386737e-02 1.8797313036e-02 ) 8.2181543451e+02 ( 8.7157982115e-03 5.1250000769e-02 1.2853340983e-03 ) 4.2281516936e+02 6.6367761653e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0044932331e+02 ( 1.3750410887e-02 1.3750410887e-02 1.2500316184e-03 ) 3.0008630905e+02 1.6953155984e-01 
5                3.2977164597e+02 ( 7.3575525903e-02 2.3951282971e-02 2.8769123763e-02 ) 8.6821519208e+02 ( 1.1750496375e-03 5.1211275613e-02 4.0964577635e-03 ) 4.4996143535e+02 7.6670467073e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0056347242e+02 ( 8.6249591351e-02 1.3750411004e-02 1.2500316131e-03 ) 3.0010805147e+02 2.1224046697e-01 
6                3.3436152241e+02 ( 7.2249550790e-02 2.7751933959e-02 2.7499752078e-02 ) 9.6352236831e+02 ( 4.6211275446e-02 9.8824951960e-02 4.0964576414e-03 ) 4.7564332365e+02 8.6366153094e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0067791571e+02 ( 8.6249591351e-02 1.3750411004e-02 1.2500316131e-03 ) 3.0012986315e+02 2.5508603466e-01 
7                3.4338238683e+02 ( 7.2244287216e-02 2.7757493459e-02 2.2506357551e-02 ) 9.9845937341e+02 ( 4.1249999997e-02 9.3797611026e-02 1.3109739581e-03 ) 4.9942405619e+02 9.2627803579e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0079274445e+02 ( 8.6249591351e-02 1.3750411004e-02 1.2500316131e-03 ) 3.0015174331e+02 2.9806682210e-01 
8                3.5353994020e+02 ( 7.1120232037e-02 2.4078347353e-02 3.8761720801e-02 ) 9.6905025599e+02 ( 6.0299541948e-03 5.6221872508e-02 3.9891835704e-03 ) 5.2323608015e+02 9.5546023155e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0090792846e+02 ( 8.6249591351e-02 1.3750411004e-02 1.2500316131e-03 ) 3.0017368299e+02 3.4116516275e-01 
9                3.6667677818e+02 ( 2.4137658767e-02 3.1254269238e-02 3.6190715691e-02 ) 9.6691711510e+02 ( 9.6290092052e-02 3.6249993893e-02 1.3263992383e-03 ) 5.4782167620e+02 9.8241467559e+01 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0102340521e+02 ( 8.6249591351e-02 1.3750411004e-02 1.2500316131e-03 ) 3.0019568001e+02 3.8437655817e-01 
10               3.8140326939e+02 ( 2.4178519560e-02 3.3824723399e-02 1.3807978486e-02 ) 9.7344720279e+02 ( 9.8780566356e-02 3.1249960150e-02 1.3581817752e-03 ) 5.7375700100e+02 1.0046441462e+02 3.0000000000e+02 ( 9.7499274460e-02 5.2499984824e-02 9.7499278356e-02 ) 3.0113942273e+02 ( 8.6249591351e-02 1.3750411004e-02 1.2500316131e-03 ) 3.0021838607e+02 4.2896732509e-01 
